30,31,30,31,31,26,27,20,31,20,31,20,20,31,18,31
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
23,23,23,23,23,20,20,23,23,20,20,20,20,20,23,23
19,23,20,20,20,20,23,23,23,31,16,16,16,16,16,16
23,23,20,19,23,23,23,23,23,23,23,20,23,23,23,23
11,11,11,11,11,11,11,11,11,10,11,11,11,11,11,31
4,20,20,20,20,16,20,20,20,20,20,20,20,20,20,20
23,23,26,27,1,1,23,23,23,31,11,1,1,23,11,11
18,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
20,20,20,20,20,19,20,1,20,20,20,20,20,20,20,20
19,19,19,19,19,20,19,19,19,19,19,19,19,19,19,19
20,19,19,11,11,11,11,1,1,19,20,1,20,19,19,
31,31,31,31,24,31,20,24,19,31,24,20,20,20,20,20
27,27,27,27,27,31,31,27,27,27,27,31,1,1,28,28
29,29,18,27,27,27,31,27,1,27,27,27,27,27,1,1
20,20,20,20,1,20,2,2,20,20,2,20,20,1,1,1
19,19,19,31,20,19,20,20,20,20,20,20,20,20,20,20
23,21,20,20,20,19,20,20,20,30,20,30,30,20,30,30
18,16,16,16,16,16,29,16,16,16,16,16,16,16,1,1
31,31,31,31,31,31,29,31,23,23,23,23,23,23,23,23
23,23,23,23,23,23,23,23,20,20,20,20,20,20,20,20
23,31,27,31,27,27,27,1,31,27,27,27,27,27,1,1
16,16,16,11,16,18,18,16,16,16,16,10,10,10,16,16
24,27,27,23,19,20,20,16,31,4,31,31,31,4,4,5
23,31,31,31,19,19,26,19,19,19,19,19,19,19,19,19
27,31,31,27,31,31,31,31,31,31,31,31,31,31,,
1,18,20,2,18,20,5,5,5,5,5,5,5,5,1,1
23,31,31,27,26,31,1,31,31,31,31,31,31,31,31,31
23,20,23,26,26,26,26,26,23,23,23,23,23,23,23,23
20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,
31,31,31,31,31,31,31,31,31,31,27,1,1,1,1,1
31,31,31,31,31,27,29,27,20,24,24,24,31,31,31,31
20,31,18,18,18,1,20,25,20,1,1,1,20,20,18,5
20,20,20,20,20,20,20,20,20,20,20,20,20,31,20,20
23,1,23,19,19,2,1,1,1,13,13,13,19,13,1,1
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
23,19,19,24,20,20,23,23,23,23,8,23,23,17,17,17
19,19,31,16,26,26,26,26,31,24,24,24,24,24,24,1
31,23,23,23,23,23,14,23,23,1,16,23,23,19,1,1
20,2,23,23,23,23,23,23,1,23,23,23,23,23,23,23
22,31,10,20,20,19,20,18,19,19,1,20,20,,,
23,23,19,23,23,23,23,23,23,23,23,23,23,23,23,23
19,20,20,20,20,20,20,20,20,20,2,20,20,20,20,20
21,21,21,21,21,21,21,21,21,21,21,21,21,,,
17,18,1,1,1,1,1,19,1,1,18,1,1,1,1,1
20,20,20,20,20,20,1,1,2,2,31,20,20,20,2,2
19,20,19,19,19,20,2,2,2,2,2,2,2,2,2,2
20,6,8,18,6,6,6,20,20,20,1,5,5,5,1,1
20,20,20,20,20,20,20,2,2,2,2,2,19,19,20,20
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
20,21,21,19,20,20,20,20,20,20,20,20,20,1,1,1
19,19,20,20,20,19,20,20,19,19,20,20,20,20,20,20
20,20,20,2,2,20,20,20,20,20,1,20,20,23,23,23
20,20,19,23,2,2,23,23,1,2,20,11,11,23,24,23
31,20,20,20,20,20,20,20,20,20,,,,,,
19,19,20,20,20,20,20,20,20,20,20,20,20,23,23,
20,31,31,31,31,31,31,31,31,31,31,31,31,31,31,20
31,23,31,23,22,31,20,31,31,30,31,31,20,31,31,31
31,31,31,31,23,23,31,31,31,31,31,31,31,31,,
31,31,31,31,20,31,26,26,26,27,26,26,26,26,26,
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,
20,20,23,20,23,23,19,19,1,1,1,19,19,19,19,20
31,20,20,20,20,20,20,20,20,20,20,20,,,,
22,22,31,18,17,18,18,18,18,18,1,20,30,30,,
31,23,31,,,,,,,,,,,,,
20,20,31,20,29,1,31,31,31,31,31,31,31,31,,
22,22,22,30,31,31,31,31,31,31,31,31,31,31,31,31
31,31,31,31,30,31,31,31,31,31,31,31,19,19,,
22,22,22,22,22,22,31,30,31,31,30,31,26,23,26,26
23,23,31,31,27,22,26,26,23,23,26,31,23,31,31,31
30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
23,23,17,9,9,9,9,9,9,14,9,9,20,17,9,9
27,24,24,24,22,31,31,31,31,31,31,31,31,27,31,31
23,23,23,14,14,14,20,14,14,14,11,2,2,14,1,14
1,20,20,20,20,19,20,20,20,20,20,20,1,8,1,1
23,23,20,31,27,27,1,29,1,29,29,29,29,29,31,29
19,29,26,27,27,27,27,24,24,24,24,24,24,24,24,24
23,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
8,2,2,2,2,2,20,20,20,31,23,20,20,19,19,19
20,20,20,20,20,2,20,20,23,20,20,22,1,1,2,2
23,23,23,20,23,23,23,1,1,20,26,20,20,20,1,1
2,1,1,31,19,19,19,19,19,19,19,19,19,19,19,19
23,23,17,17,20,1,20,1,1,1,10,10,10,11,11,11
31,31,31,31,31,31,31,31,26,26,26,26,26,26,26,26
29,23,23,23,23,23,23,23,1,1,2,1,1,1,1,1
30,30,30,1,30,1,1,20,19,1,19,19,19,1,1,1
21,23,21,1,23,1,19,19,20,21,20,2,2,20,20,
18,18,18,23,19,31,9,9,9,9,9,9,9,9,9,10
23,8,8,23,23,8,8,8,8,8,8,8,8,8,8,8
20,20,20,20,20,18,20,20,16,20,20,23,2,1,2,2
23,23,21,19,19,23,20,20,23,23,23,23,23,23,23,23
20,20,20,23,22,11,11,14,11,14,10,31,31,31,31,31
19,23,19,10,20,18,18,5,4,4,4,4,4,5,4,5
20,17,18,18,24,31,6,6,18,7,7,7,7,7,7,7
21,19,23,19,23,23,21,21,23,23,31,31,31,31,,
31,31,29,26,29,27,26,18,18,26,18,4,4,18,4,4
26,26,26,29,29,29,29,29,29,29,31,31,31,29,29,29
31,31,31,31,31,31,27,26,31,27,26,19,23,23,26,26
23,23,16,9,10,1,19,1,9,9,17,9,1,19,19,19
19,19,23,19,17,9,14,20,14,14,14,14,14,14,14,14
31,29,29,27,31,31,1,1,29,27,29,1,1,1,1,1
31,31,29,30,29,27,19,30,2,30,30,30,30,30,29,29
1,1,19,1,19,19,19,19,19,1,2,2,2,2,2,2
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
23,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
23,31,29,2,2,2,2,1,2,1,2,2,2,2,2,2
23,23,23,21,21,23,20,20,20,23,23,23,23,23,23,23
23,23,23,23,23,19,18,5,13,1,1,16,16,16,16,16
20,20,2,23,23,1,1,1,18,20,19,20,26,18,18,18
19,19,20,23,31,20,19,20,20,20,19,20,2,2,2,2
22,22,22,22,20,1,1,19,19,19,19,19,19,19,19,19
22,1,31,31,22,23,1,1,1,23,23,1,1,1,1,1
27,27,31,27,27,27,27,27,27,27,27,1,1,1,19,19
27,31,31,31,29,27,1,2,1,20,1,1,1,1,18,18
31,31,31,31,27,1,27,1,31,27,27,27,27,27,31,31
31,30,30,31,30,30,30,30,31,23,1,1,1,1,1,1
23,23,1,23,23,23,16,30,16,16,16,16,16,16,16,16
23,16,16,20,2,2,26,2,2,2,2,20,2,2,2,2
27,19,23,11,11,14,11,11,1,1,1,1,1,11,1,
19,20,1,20,20,18,23,23,23,1,19,20,20,20,20,20
22,20,22,18,20,20,20,20,20,20,20,20,20,20,20,20
1,1,1,1,2,20,1,19,1,19,1,20,31,20,19,19
19,19,19,19,19,19,19,31,31,29,20,20,20,19,20,20
18,31,29,29,16,4,4,4,4,16,1,16,16,18,16,16
31,27,31,31,31,31,31,31,31,31,31,31,31,31,31,31
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
31,31,23,23,23,31,24,27,24,27,31,31,31,31,23,27
19,19,19,23,23,23,23,18,23,23,23,23,23,23,23,23
20,20,1,1,20,1,1,20,20,20,20,1,1,19,19,19
23,23,23,23,19,23,23,23,23,23,23,23,23,19,23,1
20,20,20,20,20,20,20,2,20,5,2,2,1,1,1,
23,20,23,20,2,20,2,2,2,2,1,1,20,13,1,1
19,16,16,16,1,16,16,30,23,23,23,23,20,20,20,20
31,31,31,27,27,27,27,27,27,27,27,27,27,27,27,27
19,20,23,19,19,19,19,19,19,20,20,20,20,20,20,20
19,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20
23,8,23,8,8,17,17,17,17,17,17,17,17,17,17,17
20,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19,20,20,22,4,4,16,4,4,4,18,4,4,4,4,4
20,20,20,20,20,19,20,20,20,20,20,20,19,20,20,20
17,20,8,17,20,20,9,8,9,9,9,9,9,9,9,9
31,31,31,31,29,31,31,31,31,31,31,31,31,31,,
23,23,23,23,23,23,23,23,23,31,23,23,23,23,26,29
20,31,31,31,27,31,31,31,31,31,23,31,31,23,23,23
23,31,31,22,23,15,15,15,15,15,15,15,15,15,15,15
23,21,21,23,23,21,23,23,23,23,21,23,23,23,23,23
21,21,11,20,20,20,20,20,1,17,23,20,20,20,20,20
23,23,23,23,20,23,19,19,20,20,19,20,20,19,1,20
30,20,20,20,2,20,2,20,19,19,19,19,19,19,27,1
26,27,26,31,26,26,29,26,27,26,26,26,31,31,31,26
23,19,19,31,31,23,19,19,19,20,23,23,23,23,23,19
23,20,20,20,31,23,29,23,23,19,23,19,19,19,23,23
20,20,20,20,20,20,11,20,23,20,17,10,10,10,20,20
19,19,19,19,19,20,19,1,16,19,20,20,20,20,20,20
31,31,31,19,31,24,24,31,24,24,24,24,24,26,26,27
22,20,22,22,22,22,22,22,22,22,22,22,22,22,22,22
26,26,19,31,26,26,26,26,26,26,26,26,26,26,26,26
31,19,19,19,19,19,4,4,4,4,4,4,4,4,4,
19,20,20,20,20,1,20,20,20,2,20,20,20,20,20,20
23,23,18,18,20,1,11,31,31,20,20,20,20,31,2,2
31,27,27,31,27,27,27,31,27,27,27,27,27,27,27,27
29,27,31,31,31,31,30,29,29,27,27,27,27,27,1,1
23,23,23,2,2,2,2,2,2,2,13,1,2,1,1,1
31,27,27,27,31,27,31,27,27,27,27,27,27,27,27,27
27,27,27,27,31,31,31,27,27,27,27,27,27,27,27,27
23,23,23,23,23,23,21,23,23,31,31,23,21,9,9,9
23,23,23,23,23,23,22,22,22,22,22,22,23,23,23,
26,18,20,26,26,26,26,26,26,26,26,26,26,26,26,26
23,24,24,27,31,27,27,27,27,27,27,20,31,31,31,31
23,23,23,23,23,23,20,20,23,23,20,20,20,20,20,20
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
26,18,18,26,26,26,31,26,31,31,31,31,31,31,31,31
23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
31,20,23,1,19,2,2,2,19,19,11,11,11,11,11,11
19,19,19,19,19,19,19,19,20,20,20,29,29,20,1,29
20,27,26,26,26,2,27,31,26,17,20,18,17,17,17,
20,20,20,20,20,18,20,18,20,20,20,20,20,1,20,20
31,31,20,19,27,31,31,31,31,31,31,31,31,31,31,31
27,31,31,31,31,31,18,31,29,27,31,31,31,27,26,26
31,31,30,31,31,20,31,31,31,31,31,31,31,31,31,31
20,20,20,20,20,20,20,20,20,20,20,20,20,20,2,2
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1,27,1,1,1,1,1,1,1,1,1,1,1,,,
20,20,20,20,20,20,2,20,20,20,20,20,20,20,20,20
29,29,31,29,18,4,1,20,4,1,1,1,1,27,1,1
26,26,1,23,23,23,23,23,23,23,23,23,23,23,23,23
23,23,31,31,23,1,1,23,23,1,23,23,23,20,20,20
22,22,31,31,20,31,31,31,31,31,31,31,31,31,,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
23,20,20,20,2,20,20,19,20,20,20,20,2,20,1,1
31,26,20,31,31,20,31,31,31,31,31,31,31,26,31,31
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
18,18,18,4,18,4,18,18,18,5,5,18,18,5,18,18
26,23,31,29,19,19,19,19,19,19,31,31,31,1,19,19
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
23,23,24,19,14,14,23,11,14,9,14,9,9,16,9,9
16,23,23,20,18,20,20,18,18,20,16,23,18,18,18,18
21,19,19,20,20,20,20,20,20,20,20,20,2,1,20,20
23,18,18,18,20,18,18,18,18,1,5,11,11,5,5,5
31,31,4,23,23,23,23,27,31,23,27,27,27,27,27,27
20,20,20,20,20,20,20,2,20,1,2,20,20,1,1,1
31,31,31,26,27,27,27,27,27,27,27,1,27,27,27,27
18,18,18,19,19,19,20,19,4,4,4,4,4,4,4,4
31,31,4,4,4,4,4,18,4,4,4,4,26,4,4,18
19,19,31,19,19,20,19,1,20,16,16,16,16,19,19,16
19,19,19,19,19,19,,,,,,,,,,
19,19,19,1,1,19,1,1,19,19,1,19,19,19,1,1
4,19,19,19,18,19,19,19,19,19,1,19,19,27,1,1
24,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11
20,23,20,20,20,20,20,20,20,20,20,20,20,20,20,20
19,31,20,20,31,19,1,19,1,19,19,31,1,1,31,31
31,31,23,27,23,31,31,31,31,31,31,31,31,31,29,20
20,20,20,20,20,20,20,20,20,1,19,19,19,1,1,1
20,20,20,20,20,23,1,23,20,20,20,20,20,20,20,20
31,27,20,26,31,31,31,31,31,31,31,29,31,26,31,31
2,20,20,10,11,5,18,18,18,18,18,18,18,5,5,5
20,23,18,30,20,20,20,20,20,20,1,13,13,1,13,13
27,23,23,27,31,27,1,27,27,27,27,31,1,1,27,27
23,29,31,31,31,31,31,31,31,31,31,31,29,,,
21,21,21,21,21,21,21,31,31,31,31,31,31,31,31,19
31,31,31,31,31,23,20,20,19,31,31,29,29,29,20,20
23,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
20,2,20,20,20,20,20,20,20,20,20,20,2,2,19,19
31,31,30,31,31,30,31,31,31,31,31,27,27,27,27,27
19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,23
23,23,30,31,30,24,27,31,30,31,30,31,31,31,31,31
31,31,31,31,31,23,29,1,1,1,29,29,29,29,31,
31,31,31,31,31,31,26,31,1,29,1,29,29,29,29,29
23,23,31,31,31,31,20,31,31,29,20,29,29,29,29,29
20,20,20,20,20,20,20,20,20,20,20,20,20,20,5,18
31,31,31,31,27,27,31,29,31,31,31,26,31,29,19,19
31,31,31,31,27,27,27,27,27,31,31,27,27,31,29,29
19,31,31,31,31,20,20,26,26,26,30,31,31,31,31,31
31,31,27,26,27,27,29,31,20,20,29,31,1,1,29,29
23,23,23,19,19,19,19,19,19,19,20,20,31,,,
21,21,21,18,4,18,18,18,31,31,31,31,31,18,18,18
31,31,31,31,31,31,31,27,27,27,27,27,27,27,29,19
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
24,24,24,24,24,24,24,24,31,31,31,31,31,31,31,31
20,19,19,31,20,26,19,19,20,20,20,20,20,19,20,20
20,29,4,27,4,27,4,4,18,4,19,4,1,4,4,29
31,31,31,19,20,2,20,5,1,1,1,1,1,1,1,2
31,23,23,20,4,31,4,31,4,4,4,4,4,1,1,1
14,23,2,2,2,2,2,2,2,1,2,2,2,1,2,1
23,23,1,23,23,23,1,29,29,31,31,20,1,31,31,31
31,31,31,20,20,2,20,20,2,2,26,26,29,29,29,29
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
31,23,2,23,31,31,31,18,20,31,31,31,31,31,31,31
30,31,31,30,29,29,29,31,29,30,30,31,31,16,31,18
20,31,20,31,19,20,20,31,31,31,31,31,31,31,30,31
23,31,20,19,20,20,20,29,20,20,26,31,31,28,31,31
31,27,27,27,31,27,27,27,27,27,27,27,27,27,27,27
26,26,26,26,26,26,26,26,26,26,26,26,26,1,1,1
31,29,29,31,31,29,29,29,29,29,29,29,29,29,29,29
31,16,30,18,27,31,27,27,1,1,1,1,1,1,1,1
31,31,31,31,27,1,25,27,29,29,29,29,29,29,29,4
29,27,4,27,29,4,29,31,29,29,2,29,1,1,1,1
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,1
20,20,20,20,20,20,20,20,20,1,20,20,20,20,20,20
23,23,23,23,23,23,23,23,23,23,20,20,20,20,31,29
4,4,18,16,16,18,18,18,18,18,18,4,4,18,18,27
5,18,18,18,18,18,18,18,18,5,5,18,5,6,6,6
27,27,31,31,27,27,27,31,27,27,27,27,27,27,27,27
23,23,23,23,23,23,23,18,23,20,23,23,23,23,23,23
11,20,19,2,2,2,2,20,2,2,2,2,20,1,1,11
20,19,19,19,19,26,26,26,26,20,27,20,20,20,20,20
23,23,23,31,23,27,31,27,27,27,27,27,27,27,27,27
31,1,23,31,19,19,19,2,20,5,20,5,5,1,20,5
16,11,16,11,11,11,11,11,,,,,,,,
23,23,26,23,23,26,27,27,31,24,26,31,31,29,26,26
31,29,30,31,29,31,31,31,31,31,27,31,31,31,31,31
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
20,20,20,23,20,23,23,1,23,1,1,1,1,1,1,1
23,23,23,23,29,19,20,19,19,19,1,19,19,2,2,2
21,23,23,23,23,19,20,20,20,20,20,20,20,20,20,20
11,23,20,20,11,11,11,11,11,10,23,11,11,11,11,11
26,29,26,26,26,26,26,29,31,30,26,26,26,29,29,
1,1,20,1,27,1,1,1,1,1,13,1,1,1,1,1
16,18,23,20,19,19,1,31,2,18,18,18,2,18,1,1
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,
27,31,31,27,27,27,27,31,27,27,27,31,31,27,27,27
20,20,20,20,20,2,2,20,20,2,20,2,19,19,19,19
27,20,20,31,24,31,24,24,24,24,31,24,24,24,24,24
20,31,20,18,20,20,23,20,20,2,14,14,14,14,14,14
23,19,19,23,23,23,11,11,11,20,31,31,31,31,31,11
23,1,23,19,19,19,19,1,1,1,1,19,1,1,1,1
19,19,19,,,,,,,,,,,,,
20,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,2,2,20,20,20,20,20,2,2,2,2,2,2
19,23,23,23,19,31,31,31,31,31,31,31,31,31,31,
1,19,1,1,19,1,1,1,1,19,2,19,19,1,1,19
23,24,14,23,23,31,31,31,31,31,31,31,31,31,31,31
31,26,26,23,23,27,22,22,22,22,22,24,24,30,31,20
20,24,23,23,23,23,24,24,24,24,24,24,21,21,,
20,20,23,20,20,20,20,20,20,19,19,20,20,20,23,20
24,31,16,16,16,16,16,16,16,16,16,16,16,31,31,31
20,19,19,19,19,1,1,19,19,1,1,1,1,1,1,1
23,2,2,2,2,15,2,2,15,15,15,15,15,15,15,15
18,18,18,10,18,5,6,18,4,18,5,5,5,5,5,5
19,31,23,20,20,20,16,16,16,16,16,16,16,16,16,
31,31,23,2,19,19,19,19,19,19,19,19,19,19,19,19
22,20,2,20,19,19,19,19,19,19,19,19,19,19,19,19
27,23,31,29,29,18,31,31,20,31,29,19,1,19,19,19
23,19,19,18,20,18,3,3,16,18,1,1,1,1,1,1
19,20,20,20,14,11,11,14,14,11,11,14,2,1,1,14
20,20,20,20,20,20,20,2,1,20,20,20,20,20,20,20
23,23,23,8,8,8,8,8,8,8,8,8,8,8,11,8
31,23,31,23,23,1,20,20,1,26,20,1,20,1,20,20
20,20,20,19,20,1,20,1,1,20,1,1,1,1,1,1
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19
31,18,19,19,19,19,19,19,19,19,19,19,19,13,13,13
20,19,20,19,20,2,2,19,19,23,23,23,23,23,23,23
23,23,23,23,23,8,8,8,8,8,8,8,8,8,8,8
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
24,23,27,27,27,27,27,27,27,27,27,27,27,27,27,27
31,27,27,27,31,27,31,31,31,31,29,1,1,29,29,29
31,31,29,31,31,31,31,31,20,,,,,,,
31,20,30,31,31,31,31,31,31,18,31,20,31,,,
19,19,1,2,20,20,23,23,1,23,27,1,2,1,19,1
19,19,19,19,19,1,1,19,19,1,1,19,1,19,1,1
31,31,31,31,31,22,20,22,22,22,22,22,22,22,22,22
20,7,1,9,9,14,23,14,14,14,14,14,14,14,17,9
23,23,23,23,23,1,1,23,22,22,22,22,22,22,22,17
18,21,18,18,18,18,18,18,5,20,5,5,5,5,5,5
18,31,29,18,31,24,4,4,27,18,18,4,29,29,,
20,20,20,20,20,19,24,20,20,20,20,20,20,20,20,20
31,23,27,27,27,27,31,31,31,31,31,31,31,31,31,31
19,19,23,23,23,19,19,20,20,20,20,23,23,23,23,23
24,31,31,26,26,26,31,31,29,26,31,1,1,31,18,30
20,20,20,20,20,18,20,20,20,1,2,2,2,2,2,2
31,31,30,23,31,31,27,31,31,26,31,31,31,31,31,31
17,17,17,21,17,7,20,24,20,17,17,17,17,17,17,17
23,20,19,18,18,18,18,19,18,18,5,5,5,11,11,11
20,31,20,2,2,2,1,31,29,29,29,29,29,29,29,29
30,31,27,11,27,17,18,31,18,17,31,17,18,17,17,20
31,31,20,29,18,5,18,31,29,18,18,18,20,20,4,16
20,20,20,20,20,20,20,20,18,20,20,19,19,20,20,20
19,23,19,19,19,19,19,23,23,14,23,23,23,23,23,23
1,29,4,4,4,1,1,1,1,1,1,1,1,1,1,1
20,20,20,1,1,1,19,19,19,19,1,1,1,1,1,1
23,23,23,23,23,23,23,18,20,20,20,31,30,20,30,30
20,1,20,20,20,20,20,20,20,20,20,20,20,20,20,20
19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19
23,23,23,31,31,31,31,20,20,20,20,20,1,1,20,20
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
20,20,23,23,17,20,20,20,20,23,23,17,17,23,23,17
23,23,23,23,23,23,23,23,23,23,23,14,14,1,1,1
20,23,23,23,23,19,23,31,31,31,31,31,31,31,31,31
31,24,24,24,4,18,4,18,2,4,4,4,4,4,4,4
23,23,23,23,31,31,31,23,23,23,23,1,1,23,20,20
23,23,19,19,23,21,21,21,21,23,21,23,23,8,8,8
24,24,24,24,24,26,31,26,25,26,26,27,26,26,26,26
19,19,19,19,19,19,19,1,1,1,19,1,19,19,19,
24,27,31,31,31,31,31,31,31,27,29,31,31,,,
31,23,31,23,23,23,31,31,23,23,20,31,20,20,20,20
19,31,29,23,29,20,31,29,29,29,29,29,29,29,29,2
23,16,1,31,27,29,31,31,31,31,31,31,31,31,31,31
23,23,23,31,31,29,31,31,31,31,31,31,31,31,31,
20,20,20,2,20,2,20,20,20,20,20,20,2,20,20,2
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
22,22,22,22,22,22,14,14,1,14,14,14,1,1,1,
20,22,20,20,2,2,20,20,20,20,20,20,2,1,1,1
23,31,27,31,20,31,31,29,30,30,31,18,18,31,19,19
20,20,2,19,19,1,1,19,19,23,19,19,19,19,19,19
20,20,18,20,18,18,5,5,5,20,5,5,5,5,5,1
31,23,23,31,31,31,31,31,31,31,31,31,31,31,31,31
19,19,19,19,19,19,19,19,19,20,6,19,19,19,19,19
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
19,19,19,23,7,17,17,1,1,9,1,17,17,20,17,17
24,24,24,16,16,16,24,16,16,16,24,16,24,31,23,31
31,31,31,29,26,26,31,31,31,31,31,31,31,31,31,31
20,1,23,19,19,19,19,19,19,20,8,8,8,8,8,8
16,11,19,19,19,19,20,18,18,18,18,18,18,18,18,18
20,20,19,20,20,20,20,20,20,29,2,2,2,2,2,2
20,20,20,19,20,20,20,20,20,20,20,20,20,20,20,
19,17,27,19,23,1,31,31,20,20,20,17,17,17,17,17
23,23,18,23,23,23,23,1,21,1,1,16,16,1,1,1
23,23,17,17,17,17,17,17,17,17,17,17,17,17,18,18
31,31,31,1,31,30,19,23,27,27,27,27,27,27,27,27
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
23,19,2,12,20,10,12,12,12,12,12,12,12,12,1,2
20,18,11,11,11,11,11,11,23,11,11,11,11,11,14,11
14,1,27,19,19,19,19,19,19,19,19,19,31,1,19,19
20,19,1,1,19,20,23,31,26,26,26,26,29,29,1,1
20,20,20,1,2,1,1,5,1,1,2,1,1,1,1,1
23,26,26,26,3,27,1,26,23,24,24,30,30,1,1,1
26,24,31,26,24,31,24,31,24,24,24,24,24,24,24,24
7,24,23,1,23,21,19,19,17,20,23,20,20,20,20,8
20,20,20,19,20,23,19,20,19,20,20,20,20,1,20,5
23,23,24,31,19,14,19,19,19,2,2,19,19,19,19,2
23,23,23,23,19,23,23,1,1,23,1,1,1,1,1,1
1,1,1,1,1,30,2,2,2,2,2,1,2,1,2,2
31,19,19,19,19,19,19,19,19,19,19,14,14,,,
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
31,31,31,27,31,23,23,23,23,23,23,23,,,,
20,20,20,20,20,20,20,20,2,2,2,2,2,2,31,2
21,21,21,21,21,21,21,21,21,21,21,21,21,,,
23,31,31,29,19,31,31,31,31,31,31,31,31,,,
31,22,22,22,20,31,19,1,22,22,22,20,22,31,22,1
31,26,23,23,27,23,17,23,17,23,23,31,31,27,26,20
23,23,23,23,23,23,26,23,23,23,31,31,31,31,31,31
20,20,20,2,20,20,20,20,20,20,20,20,20,20,1,20
26,26,27,31,31,29,1,1,31,31,27,2,2,1,31,23
20,23,20,31,19,19,19,19,19,19,19,19,19,19,19,19
10,11,18,18,18,18,18,18,5,20,5,5,5,1,1,5
23,23,23,27,31,27,19,31,31,23,23,23,23,23,23,1
23,31,31,23,23,23,23,23,23,23,23,23,23,,,
31,31,31,31,31,31,31,31,31,31,31,31,31,,,
20,20,20,20,2,2,20,19,19,19,31,19,19,19,5,1
27,23,31,31,31,31,27,31,27,31,23,20,31,26,26,26
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
27,27,27,27,27,27,27,27,27,31,27,27,27,27,27,27
20,20,20,1,1,19,19,19,1,19,24,31,24,27,27,27
18,20,20,20,20,20,20,20,20,20,19,26,31,31,26,26
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
23,20,20,31,19,19,31,31,31,31,31,1,1,31,31,24
20,31,20,20,31,20,30,20,20,20,20,20,20,31,31,31
20,23,23,20,23,19,19,31,31,31,31,31,31,31,31,31
23,31,23,23,20,15,2,15,2,2,2,2,2,2,15,15
31,26,20,20,22,20,23,20,31,31,31,31,31,31,31,31
23,23,23,23,18,18,18,4,4,4,4,4,4,4,4,4
20,19,31,31,20,17,23,20,20,20,20,20,20,20,20,20
23,23,23,23,23,1,14,23,23,1,23,23,23,23,23,29
19,23,19,20,20,20,2,2,2,2,2,20,2,2,2,2
23,1,23,23,23,20,20,20,20,1,1,19,20,20,2,2
19,19,19,1,18,20,5,15,15,15,15,15,15,15,15,15
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
23,1,23,20,20,20,31,31,14,2,1,14,1,14,14,5
31,1,31,31,31,31,31,31,31,31,31,31,31,31,31,31
26,27,27,27,31,20,26,26,26,5,31,29,26,26,26,
23,31,20,18,18,23,23,23,7,7,7,7,7,7,7,7
16,16,16,16,16,12,16,16,16,16,16,16,16,16,16,20
18,1,15,15,20,15,15,15,18,15,15,15,10,15,,
31,24,1,19,19,19,19,19,1,1,1,19,2,13,19,5
24,31,19,19,31,18,18,18,1,20,18,5,5,19,5,1
23,20,23,19,23,23,19,19,20,31,19,31,31,20,20,20
20,19,19,19,16,20,20,20,19,20,20,1,1,19,20,20
6,23,31,24,31,23,24,24,1,19,23,31,31,19,19,19
19,19,19,23,11,11,23,11,23,11,23,23,23,21,19,
